sales_id,customer_name,sales_date,total_amount,status,payment_method
SR2026-020188,Maria Santos,2026-03-15,240.00,Paid,Cash
SR2026-020192,Maria Santos,2026-03-15,370.00,Paid,Cash
SR2026-020196,Liza Fernandez,2026-03-15,220.00,Paid,Cash
SR2026-020200,Isabella Ramos,2026-03-15,630.00,Paid,Cash
SR2026-020204,Juan Dela Cruz,2026-03-15,1140.00,Paid,Cash
SR2026-020208,Daniel Cruz,2026-03-15,480.00,Paid,Cash
SR2026-020212,Mark Tolentino,2026-03-15,690.00,Paid,Cash
SR2026-020216,Mark Tolentino,2026-03-15,1240.00,Paid,Cash
SR2026-020220,Daniel Cruz,2026-03-15,100.00,Paid,Cash
SR2026-020224,Carlos Mendoza,2026-03-15,4525.00,Paid,Cash
SR2026-020228,Pedro Reyes,2026-03-15,20.00,Paid,Cash
SR2026-020232,Pedro Reyes,2026-03-15,60.00,Paid,Cash
SR2026-020236,Pedro Reyes,2026-03-15,100.00,Paid,Cash
SR2026-020240,Juan Dela Cruz,2026-03-15,289.00,Paid,Cash
SR2026-020244,Mark Tolentino,2026-03-15,2130.00,Paid,Cash
SR2026-020248,Sophia Navarro,2026-03-15,25.00,Paid,Cash
SR2026-020252,Daniel Cruz,2026-03-15,50.00,Paid,Cash
SR2026-020256,Sophia Navarro,2026-03-15,536.00,Paid,Cash
SR2026-020260,Sophia Navarro,2026-03-15,700.00,Paid,Cash
SR2026-020264,Ana Villanueva,2026-03-15,596.00,Paid,Cash
SR2026-020268,Liza Fernandez,2026-03-15,575.00,Paid,Cash
SR2026-020272,Liza Fernandez,2026-03-15,450.00,Paid,Cash
SR2026-020276,Mark Tolentino,2026-03-15,200.00,Paid,Cash
SR2026-020280,Mark Tolentino,2026-03-15,45.00,Paid,Cash
SR2026-020284,Isabella Ramos,2026-03-15,240.00,Paid,Cash
SR2026-020288,Ana Villanueva,2026-03-15,350.00,Paid,Cash
SR2026-020292,Mark Tolentino,2026-03-15,280.00,Paid,Cash
SR2026-020296,Maria Santos,2026-03-15,820.00,Paid,Cash
SR2026-020300,Liza Fernandez,2026-03-15,1756.00,Paid,Cash
SR2026-020304,Liza Fernandez,2026-03-15,220.00,Paid,Cash
SR2026-020308,Sophia Navarro,2026-03-15,370.00,Paid,Cash
SR2026-020312,Pedro Reyes,2026-03-15,1440.00,Paid,Cash
SR2026-020316,Ana Villanueva,2026-03-15,1980.00,Paid,Cash
SR2026-020320,Maria Santos,2026-03-15,280.00,Paid,Cash
SR2026-020324,Liza Fernandez,2026-03-15,380.00,Paid,Cash
SR2026-020328,Pedro Reyes,2026-03-15,1610.00,Paid,Cash
SR2026-020332,Maria Santos,2026-03-15,120.00,Paid,Cash
SR2026-020336,Sophia Navarro,2026-03-15,315.00,Paid,Cash
SR2026-020340,Carlos Mendoza,2026-03-15,390.00,Paid,Cash
SR2026-020344,Carlos Mendoza,2026-03-15,770.00,Paid,Cash
SR2026-020348,Isabella Ramos,2026-03-15,1030.00,Paid,Cash
SR2026-020352,Mark Tolentino,2026-03-15,120.00,Paid,Cash
SR2026-020356,Juan Dela Cruz,2026-03-15,2340.00,Paid,Cash
SR2026-020360,Daniel Cruz,2026-03-15,240.00,Paid,Cash
SR2026-020364,Ana Villanueva,2026-03-15,250.00,Paid,Cash
SR2026-020368,Daniel Cruz,2026-03-15,3600.00,Paid,Cash
SR2026-020372,Maria Santos,2026-03-15,540.00,Paid,Cash
SR2026-020376,Sophia Navarro,2026-03-15,5195.00,Paid,Cash
SR2026-020380,Liza Fernandez,2026-03-15,552.00,Paid,Cash
SR2026-020384,Liza Fernandez,2026-03-15,700.00,Paid,Cash
SR2026-020388,Mark Tolentino,2026-03-15,2740.00,Paid,Cash
SR2026-020392,Juan Dela Cruz,2026-03-15,5070.00,Paid,Cash
SR2026-020396,Isabella Ramos,2026-03-15,980.00,Paid,Cash
SR2026-020400,Juan Dela Cruz,2026-03-15,2470.00,Paid,Cash
SR2026-020404,Isabella Ramos,2026-03-15,7500.00,Paid,Cash
SR2026-020408,Mark Tolentino,2026-03-15,1490.00,Paid,Cash
SR2026-020412,Ana Villanueva,2026-03-15,738.00,Paid,Cash
SR2026-020416,Liza Fernandez,2026-03-15,830.00,Paid,Cash
SR2026-020420,Isabella Ramos,2026-03-15,345.00,Paid,Cash
SR2026-020424,Juan Dela Cruz,2026-03-15,1350.00,Paid,Cash
SR2026-020428,Daniel Cruz,2026-03-15,850.00,Paid,Cash
SR2026-020432,Liza Fernandez,2026-03-15,120.00,Paid,Cash
SR2026-020436,Carlos Mendoza,2026-03-15,60.00,Paid,Cash
SR2026-020440,Pedro Reyes,2026-03-15,1660.00,Paid,Cash
SR2026-020444,Mark Tolentino,2026-03-15,1500.00,Paid,Cash
SR2026-020448,Ana Villanueva,2026-03-15,1210.00,Paid,Cash
SR2026-020452,Ana Villanueva,2026-03-15,1500.00,Paid,Cash
SR2026-020456,Liza Fernandez,2026-03-15,10.00,Paid,Cash
SR2026-020460,Daniel Cruz,2026-03-15,515.00,Paid,Cash
SR2026-020464,Daniel Cruz,2026-03-15,1820.00,Paid,Cash
SR2026-020468,Maria Santos,2026-03-15,500.00,Paid,Cash
SR2026-020472,Pedro Reyes,2026-03-15,475.00,Paid,Cash
SR2026-020476,Liza Fernandez,2026-03-15,2245.00,Paid,Cash
SR2026-020480,Isabella Ramos,2026-03-15,696.00,Paid,Cash
SR2026-020484,Maria Santos,2026-03-15,240.00,Paid,Cash
SR2026-020488,Pedro Reyes,2026-03-15,5000.00,Paid,Cash
SR2026-020492,Liza Fernandez,2026-03-15,486.00,Paid,Cash
SR2026-020496,Sophia Navarro,2026-03-15,25.00,Paid,Cash
SR2026-020500,Mark Tolentino,2026-03-15,510.00,Paid,Cash
SR2026-020504,Maria Santos,2026-03-15,345.00,Paid,Cash
SR2026-020508,Pedro Reyes,2026-03-15,1330.00,Paid,Cash
SR2026-020512,Pedro Reyes,2026-03-15,3958.00,Paid,Cash
SR2026-020516,Daniel Cruz,2026-03-15,80.00,Paid,Cash
SR2026-020520,Juan Dela Cruz,2026-03-15,1240.00,Paid,Cash
SR2026-020524,Liza Fernandez,2026-03-15,110.00,Paid,Cash
SR2026-020528,Maria Santos,2026-03-15,1350.00,Paid,Cash
SR2026-020532,Juan Dela Cruz,2026-03-15,300.00,Paid,Cash
SR2026-020536,Maria Santos,2026-03-15,1135.00,Paid,Cash
SR2026-020540,Maria Santos,2026-03-15,360.00,Paid,Cash
SR2026-020544,Daniel Cruz,2026-03-15,1724.00,Paid,Cash
SR2026-020548,Carlos Mendoza,2026-03-15,1170.00,Paid,Cash
SR2026-020552,Carlos Mendoza,2026-03-15,240.00,Paid,Cash
SR2026-020556,Carlos Mendoza,2026-03-15,140.00,Paid,Cash
SR2026-020560,Mark Tolentino,2026-03-15,2625.00,Paid,Cash
SR2026-020564,Isabella Ramos,2026-03-15,330.00,Paid,Cash
SR2026-020568,Maria Santos,2026-03-15,100.00,Paid,Cash
SR2026-020572,Pedro Reyes,2026-03-15,120.00,Paid,Cash
SR2026-020576,Mark Tolentino,2026-03-15,1130.00,Paid,Cash
SR2026-020580,Daniel Cruz,2026-03-15,3150.00,Paid,Cash
SR2026-020584,Ana Villanueva,2026-03-15,1610.00,Paid,Cash
SR2026-020588,Pedro Reyes,2026-03-15,2710.00,Paid,Cash
SR2026-020592,Isabella Ramos,2026-03-15,60.00,Paid,Cash
SR2026-020596,Ana Villanueva,2026-03-15,7600.00,Paid,Cash
SR2026-020600,Maria Santos,2026-03-15,970.00,Paid,Cash
SR2026-020604,Sophia Navarro,2026-03-15,20.00,Paid,Cash
SR2026-020608,Daniel Cruz,2026-03-15,660.00,Paid,Cash
SR2026-020612,Pedro Reyes,2026-03-15,360.00,Paid,Cash
SR2026-020616,Juan Dela Cruz,2026-03-15,710.00,Paid,Cash
SR2026-020620,Ana Villanueva,2026-03-15,3360.00,Paid,Cash
SR2026-020624,Pedro Reyes,2026-03-15,1960.00,Paid,Cash
SR2026-020628,Daniel Cruz,2026-03-15,56.00,Paid,Cash
SR2026-020632,Maria Santos,2026-03-15,616.00,Paid,Cash
SR2026-020636,Mark Tolentino,2026-03-15,1172.00,Paid,Cash
SR2026-020640,Isabella Ramos,2026-03-15,500.00,Paid,Cash
SR2026-020644,Liza Fernandez,2026-03-15,3450.00,Paid,Cash
SR2026-020648,Maria Santos,2026-03-15,170.00,Paid,Cash
SR2026-020652,Ana Villanueva,2026-03-15,50.00,Paid,Cash
SR2026-020656,Daniel Cruz,2026-03-15,1335.00,Paid,Cash
SR2026-020660,Isabella Ramos,2026-03-15,2700.00,Paid,Cash
SR2026-020664,Liza Fernandez,2026-03-15,660.00,Paid,Cash
SR2026-020668,Pedro Reyes,2026-03-15,1944.00,Paid,Cash
SR2026-020672,Sophia Navarro,2026-03-15,1080.00,Paid,Cash
SR2026-020676,Sophia Navarro,2026-03-15,1770.00,Paid,Cash
SR2026-020680,Daniel Cruz,2026-03-15,1000.00,Paid,Cash
SR2026-020684,Ana Villanueva,2026-03-15,190.00,Paid,Cash
SR2026-020688,Carlos Mendoza,2026-03-15,300.00,Paid,Cash
SR2026-020692,Maria Santos,2026-03-15,580.00,Paid,Cash
SR2026-020696,Isabella Ramos,2026-03-15,360.00,Paid,Cash
SR2026-020700,Ana Villanueva,2026-03-15,25.00,Paid,Cash
SR2026-020704,Sophia Navarro,2026-03-15,352.00,Paid,Cash
SR2026-020708,Maria Santos,2026-03-15,375.00,Paid,Cash
SR2026-020712,Maria Santos,2026-03-15,270.00,Paid,Cash
SR2026-020716,Juan Dela Cruz,2026-03-15,16.00,Paid,Cash
SR2026-020720,Pedro Reyes,2026-03-15,25.00,Paid,Cash
SR2026-020724,Pedro Reyes,2026-03-15,1715.00,Paid,Cash
SR2026-020728,Mark Tolentino,2026-03-15,950.00,Paid,Cash
SR2026-020732,Pedro Reyes,2026-03-15,1250.00,Paid,Cash
SR2026-020736,Sophia Navarro,2026-03-15,1370.00,Paid,Cash
SR2026-020740,Sophia Navarro,2026-03-15,580.00,Paid,Cash
SR2026-020744,Juan Dela Cruz,2026-03-15,1350.00,Paid,Cash
SR2026-020748,Liza Fernandez,2026-03-15,300.00,Paid,Cash
SR2026-020752,Liza Fernandez,2026-03-15,524.00,Paid,Cash
SR2026-020756,Sophia Navarro,2026-03-15,574.00,Paid,Cash
SR2026-020760,Maria Santos,2026-03-15,940.00,Paid,Cash
SR2026-020764,Juan Dela Cruz,2026-03-15,720.00,Paid,Cash
SR2026-020768,Mark Tolentino,2026-03-15,750.00,Paid,Cash
SR2026-020772,Sophia Navarro,2026-03-15,2240.00,Paid,Cash
SR2026-020776,Daniel Cruz,2026-03-15,2050.00,Paid,Cash
SR2026-020780,Sophia Navarro,2026-03-15,90.00,Paid,Cash
SR2026-020784,Carlos Mendoza,2026-03-15,4000.00,Paid,Cash
SR2026-020788,Daniel Cruz,2026-03-15,1700.00,Paid,Cash
SR2026-020792,Sophia Navarro,2026-03-15,265.00,Paid,Cash
SR2026-020796,Carlos Mendoza,2026-03-15,1400.00,Paid,Cash
SR2026-020800,Maria Santos,2026-03-15,1215.00,Paid,Cash
SR2026-020804,Daniel Cruz,2026-03-15,920.00,Paid,Cash
SR2026-020808,Juan Dela Cruz,2026-03-15,680.00,Paid,Cash
SR2026-020812,Pedro Reyes,2026-03-15,1060.00,Paid,Cash
SR2026-020816,Daniel Cruz,2026-03-15,1515.00,Paid,Cash
SR2026-020820,Liza Fernandez,2026-03-15,485.00,Paid,Cash
SR2026-020824,Ana Villanueva,2026-03-15,20.00,Paid,Cash
SR2026-020828,Isabella Ramos,2026-03-15,525.00,Paid,Cash
SR2026-020832,Mark Tolentino,2026-03-15,10550.00,Paid,Cash
SR2026-020836,Ana Villanueva,2026-03-15,1800.00,Paid,Cash
SR2026-020840,Ana Villanueva,2026-03-15,2950.00,Paid,Cash
SR2026-020844,Liza Fernandez,2026-03-15,1160.00,Paid,Cash
SR2026-020848,Liza Fernandez,2026-03-15,1496.00,Paid,Cash
SR2026-020852,Pedro Reyes,2026-03-15,50.00,Paid,Cash
SR2026-020856,Ana Villanueva,2026-03-15,600.00,Paid,Cash
SR2026-020860,Daniel Cruz,2026-03-15,500.00,Paid,Cash
SR2026-020864,Daniel Cruz,2026-03-15,2146.00,Paid,Cash
SR2026-020868,Sophia Navarro,2026-03-15,535.00,Paid,Cash
SR2026-020872,Ana Villanueva,2026-03-15,60.00,Paid,Cash
SR2026-020876,Daniel Cruz,2026-03-15,420.00,Paid,Cash
SR2026-020880,Ana Villanueva,2026-03-15,730.00,Paid,Cash
SR2026-020884,Mark Tolentino,2026-03-15,7650.00,Paid,Cash
SR2026-020888,Juan Dela Cruz,2026-03-15,325.00,Paid,Cash
SR2026-020892,Juan Dela Cruz,2026-03-15,140.00,Paid,Cash
SR2026-020896,Juan Dela Cruz,2026-03-15,140.00,Paid,Cash
SR2026-020900,Ana Villanueva,2026-03-15,230.00,Paid,Cash
SR2026-020904,Pedro Reyes,2026-03-15,375.00,Paid,Cash
SR2026-020908,Ana Villanueva,2026-03-15,570.00,Paid,Cash
SR2026-020912,Juan Dela Cruz,2026-03-15,2360.00,Paid,Cash
SR2026-020916,Isabella Ramos,2026-03-15,388.00,Paid,Cash
SR2026-020920,Daniel Cruz,2026-03-15,2860.00,Paid,Cash
SR2026-020924,Daniel Cruz,2026-03-15,1683.00,Paid,Cash
SR2026-020928,Isabella Ramos,2026-03-15,480.00,Paid,Cash
SR2026-020932,Isabella Ramos,2026-03-15,3925.00,Paid,Cash
SR2026-020936,Isabella Ramos,2026-03-15,3000.00,Paid,Cash
SR2026-020940,Liza Fernandez,2026-03-15,1900.00,Paid,Cash
SR2026-020944,Isabella Ramos,2026-03-15,2620.00,Paid,Cash
SR2026-020948,Juan Dela Cruz,2026-03-15,316.00,Paid,Cash
SR2026-020952,Ana Villanueva,2026-03-15,2820.00,Paid,Cash
SR2026-020956,Carlos Mendoza,2026-03-15,3670.00,Paid,Cash
SR2026-020960,Juan Dela Cruz,2026-03-15,835.00,Paid,Cash
SR2026-020964,Isabella Ramos,2026-03-15,100.00,Paid,Cash
SR2026-020968,Carlos Mendoza,2026-03-15,1880.00,Paid,Cash
SR2026-020972,Carlos Mendoza,2026-03-15,685.00,Paid,Cash
SR2026-020976,Carlos Mendoza,2026-03-15,3170.00,Paid,Cash
SR2026-020980,Mark Tolentino,2026-03-15,215.00,Paid,Cash
SR2026-020984,Liza Fernandez,2026-03-15,1570.00,Paid,Cash
SR2026-020988,Sophia Navarro,2026-03-15,180.00,Paid,Cash
SR2026-020992,Maria Santos,2026-03-15,3560.00,Paid,Cash
SR2026-020996,Isabella Ramos,2026-03-15,525.00,Paid,Cash
SR2026-021000,Isabella Ramos,2026-03-15,240.00,Paid,Cash
SR2026-021004,Mark Tolentino,2026-03-15,560.00,Paid,Cash
SR2026-021008,Maria Santos,2026-03-15,1310.00,Paid,Cash
SR2026-021012,Mark Tolentino,2026-03-15,1570.00,Paid,Cash
SR2026-021016,Juan Dela Cruz,2026-03-15,256.00,Paid,Cash
SR2026-021020,Carlos Mendoza,2026-03-15,2910.00,Paid,Cash
SR2026-021024,Carlos Mendoza,2026-03-15,330.00,Paid,Cash
SR2026-021028,Pedro Reyes,2026-03-15,483.00,Paid,Cash
SR2026-021032,Juan Dela Cruz,2026-03-15,2430.00,Paid,Cash
SR2026-021036,Isabella Ramos,2026-03-15,24.00,Paid,Cash
SR2026-021040,Juan Dela Cruz,2026-03-15,770.00,Paid,Cash
SR2026-021044,Juan Dela Cruz,2026-03-15,80.00,Paid,Cash
SR2026-021048,Juan Dela Cruz,2026-03-15,380.00,Paid,Cash
SR2026-021052,Juan Dela Cruz,2026-03-15,826.00,Paid,Cash
SR2026-021056,Liza Fernandez,2026-03-15,1416.00,Paid,Cash
SR2026-021060,Pedro Reyes,2026-03-15,360.00,Paid,Cash
SR2026-021064,Sophia Navarro,2026-03-15,795.00,Paid,Cash
SR2026-021068,Daniel Cruz,2026-03-15,220.00,Paid,Cash
SR2026-021072,Carlos Mendoza,2026-03-15,300.00,Paid,Cash
SR2026-021076,Mark Tolentino,2026-03-15,1835.00,Paid,Cash
SR2026-021080,Daniel Cruz,2026-03-15,500.00,Paid,Cash
SR2026-021084,Mark Tolentino,2026-03-15,2260.00,Paid,Cash
SR2026-021088,Liza Fernandez,2026-03-15,1470.00,Paid,Cash
SR2026-021092,Pedro Reyes,2026-03-15,3700.00,Paid,Cash
SR2026-021096,Isabella Ramos,2026-03-15,440.00,Paid,Cash
SR2026-021100,Sophia Navarro,2026-03-15,1670.00,Paid,Cash
SR2026-021104,Ana Villanueva,2026-03-15,1685.00,Paid,Cash
SR2026-021108,Ana Villanueva,2026-03-15,3250.00,Paid,Cash
SR2026-021112,Pedro Reyes,2026-03-15,15.00,Paid,Cash
SR2026-021116,Sophia Navarro,2026-03-15,2530.00,Paid,Cash
SR2026-021120,Daniel Cruz,2026-03-15,666.00,Paid,Cash
SR2026-021124,Liza Fernandez,2026-03-15,1305.00,Paid,Cash
SR2026-021128,Juan Dela Cruz,2026-03-15,350.00,Paid,Cash
SR2026-021132,Daniel Cruz,2026-03-15,745.00,Paid,Cash
SR2026-021136,Daniel Cruz,2026-03-15,158.00,Paid,Cash
SR2026-018972,Mark Tolentino,2026-03-15,1000.00,Paid,Cash
SR2026-018976,Carlos Mendoza,2026-03-15,235.00,Paid,Cash
SR2026-018980,Juan Dela Cruz,2026-03-15,1660.00,Paid,Cash
SR2026-018984,Mark Tolentino,2026-03-15,160.00,Paid,Cash
SR2026-018988,Juan Dela Cruz,2026-03-15,1190.00,Paid,Cash
SR2026-018992,Pedro Reyes,2026-03-15,15.00,Paid,Cash
SR2026-018996,Carlos Mendoza,2026-03-15,3010.00,Paid,Cash
SR2026-019000,Ana Villanueva,2026-03-15,885.00,Paid,Cash
SR2026-019004,Isabella Ramos,2026-03-15,280.00,Paid,Cash
SR2026-019008,Mark Tolentino,2026-03-15,1185.00,Paid,Cash
SR2026-019012,Liza Fernandez,2026-03-15,3530.00,Paid,Cash
SR2026-019013,Sophia Navarro,2026-03-15,1062.00,Paid,Cash
SR2026-019014,Daniel Cruz,2026-03-15,7735.00,Paid,Cash
SR2026-019015,Sophia Navarro,2026-03-15,3600.00,Paid,Cash
SR2026-019017,Ana Villanueva,2026-03-15,65.00,Paid,Cash
SR2026-019018,Sophia Navarro,2026-03-15,2430.00,Paid,Cash
SR2026-019019,Ana Villanueva,2026-03-15,675.00,Paid,Cash
SR2026-019021,Carlos Mendoza,2026-03-15,220.00,Paid,Cash
SR2026-019016,Daniel Cruz,2026-03-15,1280.00,Paid,Cash
SR2026-019020,Sophia Navarro,2026-03-15,450.00,Paid,Cash
SR2026-021138,Pedro Reyes,2026-03-15,200.00,Paid,Cash
SR2026-021139,Pedro Reyes,2026-03-15,940.00,Paid,Cash
SR2026-021141,Juan Dela Cruz,2026-03-15,960.00,Paid,Cash
SR2026-021142,Isabella Ramos,2026-03-15,130.00,Paid,Cash
SR2026-021143,Sophia Navarro,2026-03-15,405.00,Paid,Cash
SR2026-021145,Liza Fernandez,2026-03-15,495.00,Paid,Cash
SR2026-021146,Pedro Reyes,2026-03-15,120.00,Paid,Cash
SR2026-021147,Maria Santos,2026-03-15,435.00,Paid,Cash
SR2026-021149,Pedro Reyes,2026-03-15,1770.00,Paid,Cash
SR2026-021150,Pedro Reyes,2026-03-15,360.00,Paid,Cash
SR2026-021151,Carlos Mendoza,2026-03-15,360.00,Paid,Cash
SR2026-021153,Pedro Reyes,2026-03-15,100.00,Paid,Cash
SR2026-021154,Pedro Reyes,2026-03-15,300.00,Paid,Cash
SR2026-021155,Sophia Navarro,2026-03-15,500.00,Paid,Cash
SR2026-021140,Isabella Ramos,2026-03-15,295.00,Paid,Cash
SR2026-021144,Mark Tolentino,2026-03-15,36.00,Paid,Cash
SR2026-021148,Mark Tolentino,2026-03-15,760.00,Paid,Cash
SR2026-021152,Mark Tolentino,2026-03-15,560.00,Paid,Cash
